Date,Weekday,Open,High,Low,Close
4/26/2015,Sunday,9515000,9530000,9500000,9530000
4/27/2015,Monday,9590000,9610000,9570000,9575000
4/28/2015,Tuesday,9585000,9600000,9570000,9570000
4/29/2015,Wednesday,9577500,9585000,9570000,9580000
5/1/2015,Friday,9517500,9545000,9490000,9530000
5/2/2015,Saturday,9480000,9490000,9470000,9480000
5/3/2015,Sunday,9475000,9510000,9440000,9465000
5/4/2015,Monday,9435000,9450000,9420000,9445000
5/5/2015,Tuesday,9457500,9465000,9450000,9460000
5/6/2015,Wednesday,9420000,9420000,9420000,9420000
5/8/2015,Friday,9412500,9430000,9395000,9400000
5/9/2015,Saturday,9397500,9420000,9375000,9375000
5/10/2015,Sunday,9352500,9365000,9340000,9345000
5/11/2015,Monday,9320000,9345000,9295000,9340000
5/12/2015,Tuesday,9405000,9450000,9360000,9440000
5/13/2015,Wednesday,9485000,9515000,9455000,9490000
5/15/2015,Friday,9497500,9505000,9490000,9490000
5/16/2015,Saturday,9507500,9515000,9500000,9500000
5/17/2015,Sunday,9506500,9535000,9478000,9480000
5/18/2015,Monday,9415000,9430000,9400000,9410000
5/19/2015,Tuesday,9385000,9410000,9360000,9410000
5/20/2015,Wednesday,9377500,9385000,9370000,9375000
5/22/2015,Friday,9345000,9365000,9325000,9330000
5/23/2015,Saturday,9330000,9350000,9310000,9345000
5/24/2015,Sunday,9357500,9385000,9330000,9330000
5/25/2015,Monday,9312500,9325000,9300000,9305000
5/26/2015,Tuesday,9295000,9310000,9280000,9280000
5/27/2015,Wednesday,9302500,9325000,9280000,9320000
5/29/2015,Friday,9320000,9330000,9310000,9315000
5/30/2015,Saturday,9327500,9335000,9320000,9325000
5/31/2015,Sunday,9297500,9315000,9280000,9315000
6/1/2015,Monday,9307500,9315000,9300000,9310000
6/5/2015,Friday,9210000,9235000,9185000,9185000
6/6/2015,Saturday,9175000,9190000,9160000,9160000
6/7/2015,Sunday,9160000,9170000,9150000,9160000
6/8/2015,Monday,9182500,9190000,9175000,9185000
6/9/2015,Tuesday,9207500,9235000,9180000,9230000
6/10/2015,Wednesday,9195000,9210000,9180000,9185000
6/12/2015,Friday,9140000,9180000,9100000,9100000
6/13/2015,Saturday,9090000,9110000,9070000,9070000
6/14/2015,Sunday,9067500,9095000,9040000,9050000
6/15/2015,Monday,9065000,9095000,9035000,9070000
6/16/2015,Tuesday,9062500,9095000,9030000,9030000
6/17/2015,Wednesday,9067500,9095000,9040000,9090000
6/19/2015,Friday,9135000,9160000,9110000,9160000
6/20/2015,Saturday,9140000,9180000,9100000,9105000
6/21/2015,Sunday,9072500,9095000,9050000,9070000
6/22/2015,Monday,9037500,9055000,9020000,9035000
6/23/2015,Tuesday,9070500,9096000,9045000,9085000
6/24/2015,Wednesday,9107500,9125000,9090000,9090000
6/26/2015,Friday,9092500,9115000,9070000,9090000
6/27/2015,Saturday,9140000,9170000,9110000,9120000
6/28/2015,Sunday,9132500,9185000,9080000,9080000
6/29/2015,Monday,9040000,9055000,9025000,9050000
6/30/2015,Tuesday,9053000,9085000,9021000,9021000
7/1/2015,Wednesday,8965000,8985000,8945000,8970000
7/3/2015,Friday,8955000,8980000,8930000,8935000
7/4/2015,Saturday,8895000,8930000,8860000,8870000
7/5/2015,Sunday,8817500,8885000,8750000,8750000
7/6/2015,Monday,8737500,8800000,8675000,8735000
7/7/2015,Tuesday,8730000,8755000,8705000,8755000
7/8/2015,Wednesday,8687500,8735000,8640000,8640000
7/10/2015,Friday,8777500,8875000,8680000,8855000
7/11/2015,Saturday,8710000,8800000,8620000,8655000
7/12/2015,Sunday,8690000,8770000,8610000,8755000
7/13/2015,Monday,8807500,8955000,8660000,8915000
7/14/2015,Tuesday,8930000,9020000,8840000,8880000
7/15/2015,Wednesday,8810000,8870000,8750000,8750000
7/19/2015,Sunday,8580000,8645000,8515000,8560000
7/20/2015,Monday,8610000,8675000,8545000,8675000
7/21/2015,Tuesday,8607500,8645000,8570000,8610000
7/22/2015,Wednesday,8650000,8670000,8630000,8645000
7/24/2015,Friday,8702500,8755000,8650000,8735000
7/25/2015,Saturday,8777500,8830000,8725000,8730000
7/26/2015,Sunday,8750000,8775000,8725000,8764000
7/27/2015,Monday,8775000,8805000,8745000,8800000
7/28/2015,Tuesday,8795000,8825000,8765000,8770000
7/29/2015,Wednesday,8702500,8735000,8670000,8730000
7/31/2015,Friday,8767500,8790000,8745000,8788000
8/1/2015,Saturday,8795000,8815000,8775000,8785000
8/2/2015,Sunday,8757500,8775000,8740000,8750000
8/3/2015,Monday,8740000,8755000,8725000,8740000
8/4/2015,Tuesday,8717500,8730000,8705000,8710000
8/5/2015,Wednesday,8702500,8715000,8690000,8703000
8/7/2015,Friday,8765000,8795000,8735000,8780000
8/8/2015,Saturday,8772500,8790000,8755000,8755000
8/9/2015,Sunday,8777500,8810000,8745000,8810000
8/11/2015,Tuesday,8885000,8925000,8845000,8925000
8/12/2015,Wednesday,8895000,8930000,8860000,8860000
8/14/2015,Friday,8875000,8890000,8860000,8875000
8/15/2015,Saturday,8885000,8910000,8860000,8910000
8/16/2015,Sunday,8925000,8940000,8910000,8935000
8/17/2015,Monday,8947500,8970000,8925000,8930000
8/18/2015,Tuesday,8977500,9015000,8940000,9000000
8/19/2015,Wednesday,9077500,9105000,9050000,9095000
8/21/2015,Friday,9317500,9410000,9225000,9410000
8/22/2015,Saturday,9417500,9505000,9330000,9380000
8/23/2015,Sunday,9332500,9370000,9295000,9355000
8/24/2015,Monday,9272500,9300000,9245000,9255000
8/25/2015,Tuesday,9207500,9285000,9130000,9160000
8/26/2015,Wednesday,9127500,9165000,9090000,9110000
8/28/2015,Friday,9107500,9140000,9075000,9085000
8/29/2015,Saturday,9140000,9190000,9090000,9190000
8/30/2015,Sunday,9205000,9225000,9185000,9200000
8/31/2015,Monday,9250000,9275000,9225000,9275000
9/1/2015,Tuesday,9220000,9260000,9180000,9185000
9/2/2015,Wednesday,9167500,9180000,9155000,9165000
9/4/2015,Friday,9177500,9205000,9150000,9200000
9/5/2015,Saturday,9177500,9230000,9125000,9205000
9/6/2015,Sunday,9180000,9215000,9145000,9150000
9/7/2015,Monday,9170000,9195000,9145000,9195000
9/8/2015,Tuesday,9157500,9180000,9135000,9145000
9/9/2015,Wednesday,9115000,9130000,9100000,9120000
9/11/2015,Friday,9107500,9125000,9090000,9110000
9/12/2015,Saturday,9117500,9130000,9105000,9115000
9/13/2015,Sunday,9112500,9130000,9095000,9115000
9/14/2015,Monday,9105000,9125000,9085000,9095000
9/15/2015,Tuesday,9092500,9115000,9070000,9115000
9/16/2015,Wednesday,9090000,9100000,9080000,9100000
9/18/2015,Friday,9172500,9185000,9160000,9180000
9/19/2015,Saturday,9177500,9190000,9165000,9165000
9/20/2015,Sunday,9160000,9170000,9150000,9155000
9/21/2015,Monday,9130000,9180000,9080000,9080000
9/22/2015,Tuesday,9095000,9115000,9075000,9100000
9/23/2015,Wednesday,9152500,9205000,9100000,9200000
9/25/2015,Friday,9190000,9220000,9160000,9220000
9/26/2015,Saturday,9222500,9235000,9210000,9220000
9/27/2015,Sunday,9190000,9210000,9170000,9185000
9/28/2015,Monday,9197500,9235000,9160000,9220000
9/29/2015,Tuesday,9190000,9220000,9160000,9160000
9/30/2015,Wednesday,9147500,9155000,9140000,9145000
10/2/2015,Friday,9240000,9260000,9220000,9220000
10/3/2015,Saturday,9210000,9220000,9200000,9215000
10/4/2015,Sunday,9220000,9235000,9205000,9230000
10/5/2015,Monday,9262500,9290000,9235000,9285000
10/6/2015,Tuesday,9335000,9365000,9305000,9345000
10/7/2015,Wednesday,9337500,9350000,9325000,9340000
10/9/2015,Friday,9405000,9425000,9385000,9390000
10/10/2015,Saturday,9407500,9430000,9385000,9425000
10/11/2015,Sunday,9442500,9480000,9405000,9415000
10/12/2015,Monday,9377500,9405000,9350000,9400000
10/13/2015,Tuesday,9482500,9520000,9445000,9500000
10/14/2015,Wednesday,9557500,9580000,9535000,9565000
10/16/2015,Friday,9505000,9530000,9480000,9490000
10/17/2015,Saturday,9490000,9510000,9470000,9485000
10/18/2015,Sunday,9422500,9470000,9375000,9395000
10/19/2015,Monday,9395000,9445000,9345000,9435000
10/20/2015,Tuesday,9427500,9450000,9405000,9410000
10/21/2015,Wednesday,9412500,9425000,9400000,9415000
10/24/2015,Saturday,9402500,9415000,9390000,9415000
10/25/2015,Sunday,9417500,9430000,9405000,9430000
10/26/2015,Monday,9447500,9470000,9425000,9465000
10/27/2015,Tuesday,9512500,9545000,9480000,9535000
10/28/2015,Wednesday,9427500,9445000,9410000,9420000
10/30/2015,Friday,9347500,9375000,9320000,9375000
10/31/2015,Saturday,9372500,9385000,9360000,9365000
11/1/2015,Sunday,9350000,9370000,9330000,9340000
11/2/2015,Monday,9322500,9345000,9300000,9300000
11/3/2015,Tuesday,9252500,9285000,9220000,9220000
11/4/2015,Wednesday,9185000,9200000,9170000,9180000
11/6/2015,Friday,9080000,9095000,9065000,9085000
11/7/2015,Saturday,9100000,9115000,9085000,9100000
11/8/2015,Sunday,9140000,9165000,9115000,9155000
11/9/2015,Monday,9170000,9225000,9115000,9150000
11/10/2015,Tuesday,9137500,9155000,9120000,9150000
11/11/2015,Wednesday,9130000,9155000,9105000,9145000
11/12/2015,Thursday,9130000,9130000,9130000,9130000
11/13/2015,Friday,9185000,9210000,9160000,9200000
11/14/2015,Saturday,9185000,9200000,9170000,9180000
11/15/2015,Sunday,9197500,9240000,9155000,9160000
11/16/2015,Monday,9105000,9130000,9080000,9080000
11/17/2015,Tuesday,9070000,9080000,9060000,9065000
11/18/2015,Wednesday,9110000,9135000,9085000,9135000
11/20/2015,Friday,9057500,9075000,9040000,9070000
11/21/2015,Saturday,9072500,9085000,9060000,9080000
11/22/2015,Sunday,9037500,9055000,9020000,9035000
11/23/2015,Monday,9070000,9100000,9040000,9080000
11/24/2015,Tuesday,9105000,9130000,9080000,9105000
11/25/2015,Wednesday,9107500,9120000,9095000,9115000
11/27/2015,Friday,9067500,9085000,9050000,9060000
11/28/2015,Saturday,9082500,9095000,9070000,9085000
11/29/2015,Sunday,9085000,9120000,9050000,9110000
11/30/2015,Monday,9142500,9160000,9125000,9145000
12/2/2015,Wednesday,9097500,9115000,9080000,9105000
12/4/2015,Friday,9212500,9230000,9195000,9195000
12/5/2015,Saturday,9200000,9225000,9175000,9210000
12/6/2015,Sunday,9227500,9245000,9210000,9215000
12/7/2015,Monday,9162500,9205000,9120000,9200000
12/8/2015,Tuesday,9207500,9225000,9190000,9200000
12/9/2015,Wednesday,9165000,9205000,9125000,9195000
12/12/2015,Saturday,9205000,9215000,9195000,9210000
12/13/2015,Sunday,9180000,9205000,9155000,9165000
12/14/2015,Monday,9107500,9140000,9075000,9080000
12/15/2015,Tuesday,9132500,9155000,9110000,9145000
12/16/2015,Wednesday,9127500,9155000,9100000,9110000
12/18/2015,Friday,9155000,9175000,9135000,9170000
12/19/2015,Saturday,9172500,9185000,9160000,9175000
12/20/2015,Sunday,9210000,9240000,9180000,9235000
12/21/2015,Monday,9247500,9270000,9225000,9255000
12/22/2015,Tuesday,9265000,9295000,9235000,9285000
12/23/2015,Wednesday,9315000,9335000,9295000,9320000
12/25/2015,Friday,9382500,9430000,9335000,9420000
12/26/2015,Saturday,9417500,9440000,9395000,9420000
12/27/2015,Sunday,9380000,9415000,9345000,9345000
12/28/2015,Monday,9352500,9355000,9350000,9355000
12/29/2015,Tuesday,9317500,9340000,9295000,9315000
12/30/2015,Wednesday,9332500,9340000,9325000,9335000
1/1/2016,Friday,9317500,9335000,9300000,9310000
1/2/2016,Saturday,9330000,9350000,9310000,9340000
1/3/2016,Sunday,9392500,9435000,9350000,9400000
1/4/2016,Monday,9410000,9430000,9390000,9400000
1/5/2016,Tuesday,9452500,9475000,9430000,9460000
1/6/2016,Wednesday,9502500,9540000,9465000,9540000
1/8/2016,Friday,9612500,9670000,9555000,9655000
1/9/2016,Saturday,9620000,9660000,9580000,9600000
1/10/2016,Sunday,9522500,9575000,9470000,9485000
1/11/2016,Monday,9415000,9445000,9385000,9385000
1/12/2016,Tuesday,9317500,9355000,9280000,9345000
1/13/2016,Wednesday,9317500,9345000,9290000,9305000
1/15/2016,Friday,9200000,9240000,9160000,9180000
1/16/2016,Saturday,9225000,9295000,9155000,9270000
1/17/2016,Sunday,9225000,9250000,9200000,9200000
1/18/2016,Monday,9205000,9230000,9180000,9200000
1/19/2016,Tuesday,9252500,9300000,9205000,9300000
1/20/2016,Wednesday,9322500,9345000,9300000,9305000
1/22/2016,Friday,9390000,9430000,9350000,9410000
1/23/2016,Saturday,9360000,9360000,9360000,9360000
1/24/2016,Sunday,9400000,9455000,9345000,9445000
1/25/2016,Monday,9505000,9550000,9460000,9550000
1/26/2016,Tuesday,9537500,9585000,9490000,9490000
1/27/2016,Wednesday,9482500,9520000,9445000,9445000
1/29/2016,Friday,9482500,9510000,9455000,9460000
1/30/2016,Saturday,9465000,9490000,9440000,9490000
1/31/2016,Sunday,9537500,9565000,9510000,9550000
2/1/2016,Monday,9557500,9575000,9540000,9550000
2/2/2016,Tuesday,9560000,9585000,9535000,9585000
2/3/2016,Wednesday,9622500,9665000,9580000,9665000
2/4/2016,Thursday,9650000,9650000,9650000,9650000
2/5/2016,Friday,9840000,9870000,9810000,9845000
2/6/2016,Saturday,9810000,9895000,9725000,9725000
2/7/2016,Sunday,9752500,9875000,9630000,9865000
2/8/2016,Monday,9822500,9870000,9775000,9795000
2/9/2016,Tuesday,9747500,9775000,9720000,9770000
2/12/2016,Friday,10075000,10115000,10035000,10055000
2/13/2016,Saturday,10030000,10065000,9995000,9995000
2/14/2016,Sunday,9815000,9900000,9730000,9760000
2/15/2016,Monday,9722500,9810000,9635000,9785000
2/16/2016,Tuesday,9800000,9865000,9735000,9865000
2/17/2016,Wednesday,9860000,9895000,9825000,9890000
2/19/2016,Friday,9900000,9965000,9835000,9850000
2/20/2016,Saturday,9870000,9905000,9835000,9885000
2/21/2016,Sunday,9800000,9870000,9730000,9810000
2/22/2016,Monday,9887500,9945000,9830000,9935000
2/23/2016,Tuesday,10037500,10150000,9925000,10080000
2/24/2016,Wednesday,10060000,10095000,10025000,10050000
2/26/2016,Friday,9992500,10025000,9960000,9970000
2/27/2016,Saturday,9947500,9975000,9920000,9945000
2/28/2016,Sunday,9990000,10040000,9940000,10035000
2/29/2016,Monday,10060000,10105000,10015000,10015000
3/1/2016,Tuesday,10030000,10065000,9995000,10045000
3/2/2016,Wednesday,10072500,10105000,10040000,10095000
3/4/2016,Friday,10135000,10160000,10110000,10130000
3/5/2016,Saturday,10120000,10140000,10100000,10115000
3/6/2016,Sunday,10117500,10150000,10085000,10085000
3/7/2016,Monday,10137500,10170000,10105000,10140000
3/8/2016,Tuesday,10120000,10140000,10100000,10125000
3/9/2016,Wednesday,10117500,10135000,10100000,10135000
3/11/2016,Friday,10097500,10115000,10080000,10105000
3/13/2016,Sunday,10142500,10185000,10100000,10105000
3/14/2016,Monday,10067500,10100000,10035000,10065000
3/15/2016,Tuesday,10077500,10130000,10025000,10130000
3/16/2016,Wednesday,10160000,10200000,10120000,10130000
3/18/2016,Friday,10137500,10150000,10125000,10150000
3/23/2016,Wednesday,10120000,10120000,10120000,10120000
3/25/2016,Friday,10087500,10125000,10050000,10050000
3/26/2016,Saturday,10070000,10070000,10070000,10070000
3/27/2016,Sunday,10080000,10090000,10070000,10090000
3/28/2016,Monday,10115000,10135000,10095000,10135000
3/29/2016,Tuesday,10177500,10190000,10165000,10190000
3/30/2016,Wednesday,10190000,10195000,10185000,10190000
4/1/2016,Friday,10167500,10210000,10125000,10200000
4/2/2016,Saturday,10180000,10190000,10170000,10185000
4/3/2016,Sunday,10150000,10170000,10130000,10160000
4/4/2016,Monday,10235000,10300000,10170000,10290000
4/5/2016,Tuesday,10245000,10280000,10210000,10230000
4/6/2016,Wednesday,10240000,10275000,10205000,10255000
4/8/2016,Friday,10312500,10335000,10290000,10330000
4/9/2016,Saturday,10330000,10350000,10310000,10320000
4/10/2016,Sunday,10397500,10430000,10365000,10425000
4/11/2016,Monday,10420000,10450000,10390000,10390000
4/12/2016,Tuesday,10355000,10410000,10300000,10330000
4/13/2016,Wednesday,10242500,10270000,10215000,10225000
4/15/2016,Friday,10277500,10295000,10260000,10260000
4/16/2016,Saturday,10270000,10280000,10260000,10275000
4/17/2016,Sunday,10275000,10300000,10250000,10270000
4/18/2016,Monday,10282500,10310000,10255000,10310000
4/19/2016,Tuesday,10285000,10305000,10265000,10300000
4/20/2016,Wednesday,10302500,10335000,10270000,10295000
4/22/2016,Friday,10210000,10230000,10190000,10205000
4/23/2016,Saturday,10217500,10230000,10205000,10220000
4/24/2016,Sunday,10230000,10240000,10220000,10230000
4/25/2016,Monday,10242500,10260000,10225000,10260000
4/26/2016,Tuesday,10282500,10300000,10265000,10285000
4/27/2016,Wednesday,10300000,10325000,10275000,10325000
4/29/2016,Friday,10482500,10510000,10455000,10460000
4/30/2016,Saturday,10472500,10485000,10460000,10475000
5/1/2016,Sunday,10442500,10475000,10410000,10415000
5/2/2016,Monday,10432500,10475000,10390000,10400000
5/3/2016,Tuesday,10357500,10380000,10335000,10335000
5/4/2016,Wednesday,10337500,10350000,10325000,10330000
5/6/2016,Friday,10382500,10395000,10370000,10395000
5/7/2016,Saturday,10393500,10400000,10387000,10388000
5/8/2016,Sunday,10352500,10389000,10316000,10318000
5/9/2016,Monday,10329000,10345000,10313000,10313000
5/10/2016,Tuesday,10350500,10368000,10333000,10336000
5/11/2016,Wednesday,10314000,10335000,10293000,10301000
5/13/2016,Friday,10266500,10291000,10242000,10243000
5/14/2016,Saturday,10267000,10287000,10247000,10281000
5/15/2016,Sunday,10294500,10322000,10267000,10270000
5/16/2016,Monday,10254500,10274000,10235000,10243000
5/17/2016,Tuesday,10243000,10254000,10232000,10246000
5/18/2016,Wednesday,10135500,10182000,10089000,10112000
5/20/2016,Friday,10087000,10098000,10076000,10098000
5/21/2016,Saturday,10095000,10100000,10090000,10094000
5/22/2016,Sunday,10107500,10126000,10089000,10097000
5/23/2016,Monday,10068000,10106000,10030000,10062000
5/24/2016,Tuesday,9985250,10026500,9944000,9988000
5/25/2016,Wednesday,10043000,10082000,10004000,10020000
5/27/2016,Friday,9977500,10017000,9938000,10000000
5/28/2016,Saturday,9996750,10025000,9968500,9975000
5/29/2016,Sunday,9975500,10024000,9927000,10002000
5/30/2016,Monday,10014000,10032000,9996000,10014000
5/31/2016,Tuesday,10010500,10035000,9986000,9986000
6/1/2016,Wednesday,10006500,10025000,9988000,10025000
6/4/2016,Saturday,10134000,10150000,10118000,10126000
6/5/2016,Sunday,10090750,10122000,10059500,10080000
6/6/2016,Monday,10049500,10080000,10019000,10040000
6/7/2016,Tuesday,10116250,10168500,10064000,10168500
6/8/2016,Wednesday,10223000,10267000,10179000,10267000
6/10/2016,Friday,10310750,10329000,10292500,10295000
6/11/2016,Saturday,10291250,10302500,10280000,10288000
6/12/2016,Sunday,10310500,10335000,10286000,10306000
6/13/2016,Monday,10306500,10340000,10273000,10317000
6/14/2016,Tuesday,10318500,10334000,10303000,10314000
6/15/2016,Wednesday,10461500,10523000,10400000,10493000
6/17/2016,Friday,10423000,10433000,10413000,10422000
6/18/2016,Saturday,10424000,10432000,10416000,10421000
6/19/2016,Sunday,10331000,10354000,10308000,10340000
6/20/2016,Monday,10317000,10355000,10279000,10287000
6/21/2016,Tuesday,10271500,10283000,10260000,10278000
6/22/2016,Wednesday,10277000,10300000,10254000,10254000
6/24/2016,Friday,10591000,10627000,10555000,10621000
6/25/2016,Saturday,10650000,10701000,10599000,10691000
6/26/2016,Sunday,10771000,10846000,10696000,10757000
6/27/2016,Monday,10745000,10799000,10691000,10730000
6/28/2016,Tuesday,10807000,10885000,10729000,10885000
6/29/2016,Wednesday,10829000,10868000,10790000,10813000
7/1/2016,Friday,11023500,11065000,10982000,11026000
7/2/2016,Saturday,10985500,11002000,10969000,10974000
7/3/2016,Sunday,10989000,11026000,10952000,11002000
7/4/2016,Monday,10985000,11023000,10947000,11008000
7/8/2016,Friday,11173500,11217000,11130000,11203000
7/9/2016,Saturday,11194000,11220000,11168000,11187000
7/10/2016,Sunday,11160500,11182000,11139000,11164000
7/11/2016,Monday,11121250,11184000,11058500,11070000
7/12/2016,Tuesday,11009500,11045000,10974000,11023000
7/13/2016,Wednesday,10967000,11029000,10905000,10940000
7/15/2016,Friday,10947000,10980000,10914000,10914000
7/16/2016,Saturday,10903500,10917000,10890000,10894000
7/17/2016,Sunday,10851500,10885000,10818000,10844500
7/18/2016,Monday,10870500,10892000,10849000,10875000
7/19/2016,Tuesday,10849000,10877000,10821000,10822000
